,Creado,Nombre,Cant.,Precio unitario,Sede
1663,2022-04-09 00:00:00,ZAPATO DE TACON MIA ZELLEX 459,0,$ 145.000,3
1664,2023-04-27 00:00:00,ZAPATO ESCOTE LATERAL ZELLEX 481ok,3,$ 120.000,3
1665,2022-04-09 00:00:00,ZAPATO EULALIA ZELLEX 054ok,6,$ 105.000,3
1666,2022-04-09 00:00:00,ZAPATO GENESIS COLOR MARFIL 241,0,$ 135.000,3
1667,2022-04-09 00:00:00,ZAPATO LARA NEGRO  ZELLEX 290ok,3,$ 140.000,3
1668,2022-12-28 00:00:00,ZAPATO MACARENA ZELLEX482ok,1,$ 120.000,3
1669,2022-04-09 00:00:00,ZAPATO MACHOS COLOR MIEL NEGRO Y CAFÉ 068,0,$ 145.000,3
1670,2022-04-09 00:00:00,ZAPATO MACHOS NEGRO - CAFÉ Y MIEL 145,2,$ 125.000,3
1671,2022-07-01 00:00:00,ZAPATO MACHOS TIPO TENI CAFE 323ok,1,$ 120.000,3
1672,2022-10-07 00:00:00,ZAPATO MIEL CON CIERRE ATRAS 377ok,3,$ 120.000,3
1673,2025-02-18 00:00:00,ZAPATO NEGRO CORDON DAMA PROMO 017,5,$ 95.000,3
1674,2022-04-27 00:00:00,ZAPATO NEGRO TIPO TENI MACHOS 316,1,$ 150.000,3
1675,2024-02-26 00:00:00,ZAPATO SPORT DE CABALLERO CARNAZA MIEL 286,3,$ 150.000,3
1676,2022-09-03 00:00:00,ZAPATO SPORT DE CABALLERO COLOR IMBLUE 194ok,10,$ 170.000,3
1677,2023-04-18 00:00:00,ZAPATO TIPO  TENI BRONCO TIERRA X MIEL  100,5,$ 160.000,3
1678,2023-06-07 00:00:00,ZAPATO TIPO BALETA AZUL Y BEIGE 159ok,4,$ 120.000,3
1679,2025-03-28 00:00:00,ZAPATO TIPO TENI BRONCO 264,4,$ 160.000,3
1680,2022-04-09 00:00:00,ZAPATO TIPO TENI BRONCO AZUL 427,4,$ 160.000,3
1681,2022-04-09 00:00:00,ZAPATO TIPO TENI BRONCO GRIS X AZUL 446,5,$ 160.000,3
1682,2023-04-15 00:00:00,ZAPATO TIPO TENI MACHOS NEGRO Y MIEL 388ok,7,$ 145.000,3
1683,2022-04-09 00:00:00,ZAPATO VERDE IMBLUE 346,11,$ 170.000,3
1684,2022-04-09 00:00:00,ZAPATO VILMA ZELLEX 296ok,4,$ 120.000,3
1685,2022-06-19 00:00:00,ZAPATOS PROMO ZELLEX 393,1,$ 90.000,3
1686,2022-09-01 00:00:00,ZUECO DE CORREA GRABADO 349,4,$ 120.000,3
1687,2022-04-09 00:00:00,"ZULAY ROJA, MIEL,NEGRA  YBLANCA 005ok",7,$ 130.000,3
