,Fecha,Descripción,M. de pago,Valor,Sede
1763,2025-03-31 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
1764,2025-03-31 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,3
1765,2025-03-31 00:00:00,1 FORCHE COLORES 225ok,Transferencia Bancaria,120000,3
1766,2025-03-31 00:00:00,1 TENI MIEL  0006ok,Transferencia Bancaria,90000,3
1767,2025-03-31 00:00:00,1 TENI ORO ROSA X NUDE Y CREMA 008ok,Transferencia Bancaria,140000,3
1768,2025-03-31 00:00:00,1 TENI BRONCO SUELA BLANCA CABALLERO 260,Transferencia Bancaria,160000,3
1769,2025-03-31 00:00:00,1 BOLICHERO 184ok,Efectivo,130000,3
1770,2025-03-31 00:00:00,1 CORREAS DAMA ANCHAS 429,Efectivo,30000,3
1771,2025-03-31 00:00:00,1 BOTIN CORDON Y CIERRE 126ok,Efectivo,170000,3
1772,2025-03-31 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
1773,2025-03-31 00:00:00,1  MONEDERA PEQUEÑA TRES CIERRES 123,Efectivo,10000,3
1774,2025-03-31 00:00:00,"1 ZAPATILLA CUERO ENCERADO NEGRA,AZUL ,MIEL Y CAFÉ 179ok",Efectivo,85000,3
1775,2025-03-31 00:00:00,1 CORREAS SEMIDELGADAS 428,Efectivo,20000,3
1776,2025-03-31 00:00:00,1 CORREA 3.0 048,Efectivo,28000,3
1777,2025-03-31 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1778,2025-03-31 00:00:00,1 PORTA DOCUMENTO SENCILLO 149   ,Efectivo,12000,3
1779,2025-03-31 00:00:00,1 MONEDERA RECTANGULAR DOBLE CIERRE 029ok,Efectivo,15000,3
1780,2025-03-31 00:00:00,1 CORREA GUCCI CON PIEDRAS ANCHA 297,Efectivo,45000,3
1781,2025-03-31 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,170000,3
1782,2025-04-01 00:00:00,1 MORRAL CERÓN CON BOLSILLO FRONTAL DE TAPA  CUERO NATURAL 117,Transferencia Bancaria,300000,3
1783,2025-04-01 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Transferencia Bancaria,100000,3
1784,2025-04-01 00:00:00,1 BILLETERA DOBLE CIERRE DPIEL 156,Transferencia Bancaria,82000,3
1785,2025-04-01 00:00:00,1 MONEDERA  398,Transferencia Bancaria,15000,3
1786,2025-04-01 00:00:00,1 SUECO NEGRO X ESTAMPADO 024,Transferencia Bancaria,135000,3
1787,2025-04-01 00:00:00,1 MONEDERA DPIEL  397,Efectivo,20000,3
1788,2025-04-01 00:00:00,1 ZAPATO SPORT DE CABALLERO COLOR IMBLUE 194ok,Efectivo,170000,3
1789,2025-04-01 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,3
1790,2025-04-01 00:00:00,1 BOLSOS GRABADOS 163,Efectivo,150000,3
1791,2025-04-02 00:00:00,1 BILLETERA DPIEL DAMA433,Efectivo,72000,3
1792,2025-04-02 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
1793,2025-04-02 00:00:00,3  CORREA DE MARCA CON PIEDRAS DELGADA 306,Efectivo,105000,3
1794,2025-04-02 00:00:00,2 MONEDERAS PEQUEÑAS 421,Efectivo,10000,3
1795,2025-04-02 00:00:00,1 TULA DPIEL 403,Efectivo,120000,3
1796,2025-04-02 00:00:00,1 MONEDERA RECTANGULAR DOBLE CIERRE 029ok,Efectivo,15000,3
1797,2025-04-02 00:00:00,1 PORTA DOCUMENTO GRABADO CERON 300,Efectivo,20000,3
1798,2025-04-02 00:00:00,1 MONEDERA RECTANGULAR DOBLE CIERRE 029ok,Efectivo,15000,3
1799,2025-04-02 00:00:00,1 BILLETERA PEQUEÑA DPIEL  CIERRE Y BROCHE 158,Efectivo,70000,3
1800,2025-04-02 00:00:00,1 BOTAS DE DOTACION MACHOS COLOR ARENA Y NEGRO 113,Efectivo,180000,3
1801,2025-04-02 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1802,2025-04-02 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
1803,2025-04-03 00:00:00,1 CORREA ANCHA DE DAMA BERONI 143,Efectivo,32000,3
1804,2025-04-03 00:00:00,1 GORRAS SIN FORRO 395,Efectivo,70000,3
1805,2025-04-03 00:00:00,1 CORREAS DCUERO 043,Efectivo,55000,3
1806,2025-04-03 00:00:00,1 BOTIN MOÑO LATERAL 232ok,Efectivo,155000,3
1807,2025-04-03 00:00:00,1 SANDALIA ZOE ZELLEX 170ok,Efectivo,100000,3
1808,2025-04-04 00:00:00,1 SANDALIA TRES PUNTADAS DCUERO NEGRA Y MIEL 028,Efectivo,100000,3
1809,2025-04-04 00:00:00,1 MONEDERA RECTANGULAR DOBLE CIERRE 029ok,Efectivo,15000,3
1810,2025-04-04 00:00:00,1 TENI ORO ROSA X NUDE Y CREMA 008ok,Efectivo,140000,3
1811,2025-04-04 00:00:00,1 BOTAS CAFE  Y NEGRA CUERO GRASO MACHOS 040ok,Efectivo,120000,3
1812,2025-04-04 00:00:00,1 ZAPATO TIPO TENI BRONCO 264,Efectivo,160000,3
1813,2025-04-04 00:00:00,1 BILLETERA MONTANA CON PORTADOCUMENTO 235,Efectivo,35000,3
1814,2025-04-04 00:00:00,1 MONEDERA DPIEL  397,Efectivo,20000,3
1815,2025-04-04 00:00:00,1 MOCASIN PLATAFORMA 032ok,Efectivo,120000,3
1816,2025-04-04 00:00:00,1 TACON 5/2 CLASICO GRABADO PROMO 092,Efectivo,80000,3
1817,2025-04-04 00:00:00,1 SUECO MIEL PROMO 151,Efectivo,95000,3
1818,2025-04-04 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Efectivo,110000,3
1819,2025-04-05 00:00:00,1 PECHERA CERON GRANDE 174,Efectivo,100000,3
1820,2025-04-05 00:00:00,"1 ZULAY ROJA, MIEL,NEGRA  YBLANCA 005ok",Efectivo,104000,3
1821,2025-04-05 00:00:00,1 BILLETERA DE HOMBRE CERON455,Efectivo,32000,3
1822,2025-04-05 00:00:00,1  393,Efectivo,90000,3
1823,2025-04-05 00:00:00,1 ZAPATO TIPO BALETA AZUL Y BEIGE 159ok,Efectivo,96000,3
1824,2025-04-05 00:00:00,1 PORTA DOCUMENTO GRABADO CERON 300,Efectivo,20000,3
1825,2025-04-05 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,170000,3
1826,2025-04-05 00:00:00,1 MONEDERA  TROQUELADA OBSEQUIO 082,Efectivo,1,3
1827,2025-04-05 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1828,2025-04-07 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1829,2025-04-07 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1830,2025-04-07 00:00:00,1 BILLETERA GRANDE CERON 399,Efectivo,50000,3
1831,2025-04-07 00:00:00,1 ZAPATO DE DESCANSO  ESCOTE BAJO 096ok,Efectivo,75000,3
1832,2025-04-07 00:00:00,1 PORTA CELULAR DPIEL 358,Efectivo,88000,3
1833,2025-04-08 00:00:00,1 MANOS LIBRES 3 CIERRES CERON 452,Transferencia Bancaria,70000,3
1834,2025-04-08 00:00:00,"2 PASTUSO GRANDE NEGRO, MIEL Y CAFÉ 360",Efectivo,160000,3
1835,2025-04-08 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,3
1836,2025-04-08 00:00:00,1 BOTIN DATHANOS NEGRO Y AZUL 196ok,Efectivo,150000,3
1837,2025-04-08 00:00:00,1 BOTA MACHOS VERDE Y CAFE 118ok,Efectivo,170000,3
1838,2025-04-08 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,3
1839,2025-04-09 00:00:00,1 BOLSO GRABADO PEQUEÑO 164,Efectivo,120000,3
1840,2025-04-09 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
1841,2025-04-09 00:00:00,1 BOTIN DON NICOLAS 413ok,Efectivo,145000,3
1842,2025-04-09 00:00:00,1 CORREA TROQUELADA 331,Efectivo,30000,3
1843,2025-04-10 00:00:00,1 TENI PLATEADO X NEGRO 274oksi,Transferencia Bancaria,90000,3
1844,2025-04-10 00:00:00,1 PORTA CELULAR DPIEL 358,Transferencia Bancaria,110000,3
1845,2025-04-10 00:00:00,1 BILLETERA DPIEL DAMA433,Transferencia Bancaria,72000,3
1846,2025-04-10 00:00:00,2 CORREA TROQUELADA 331,Transferencia Bancaria,60000,3
1847,2025-04-10 00:00:00,1 CORREA 3.0 048,Transferencia Bancaria,28000,3
1848,2025-04-10 00:00:00,1 BILLETERA CIERRE BROCHE ZAMEX 030,Transferencia Bancaria,80000,3
1849,2025-04-10 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1850,2025-04-10 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1851,2025-04-10 00:00:00,1 TENI ROJO 166ok,Efectivo,90000,3
1852,2025-04-10 00:00:00,1 PIERNERA DPIEL  419,Efectivo,140000,3
1853,2025-04-10 00:00:00,1 GRASA DE POTRO 394,Efectivo,9000,3
1854,2025-04-10 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1855,2025-04-10 00:00:00,1 MANOS LIBRES 3 CIERRES CERON 452,Efectivo,70000,3
1856,2025-04-10 00:00:00,1 RIÑONERA DE TAPA 083,Efectivo,60000,3
1857,2025-04-10 00:00:00,1 ZAPATO AZUL X MIEL DATHANO 199ok,Efectivo,145000,3
1858,2025-04-10 00:00:00,1 PIERNERA DPIEL  419,Efectivo,140000,3
1859,2025-04-11 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1860,2025-04-11 00:00:00,2 MONEDERA BIGOTES 122,Efectivo,24000,3
1861,2025-04-11 00:00:00,1 BILLETERA EN TALA CERON  207,Efectivo,55000,3
1862,2025-04-11 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,170000,3
1863,2025-04-12 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,170000,3
1864,2025-04-12 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
1865,2025-04-12 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,3
1866,2025-04-12 00:00:00,2 LLAVEROS DCUERO PEQUEÑOS DE BROCHE  353,Efectivo,6000,3
1867,2025-04-12 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
1868,2025-04-12 00:00:00,1 GORRAS SIN FORRO 395,Efectivo,70000,3
1869,2025-04-14 00:00:00,1 CHAQUETA DE HOMBRE 152,Efectivo,450000,3
1870,2025-04-14 00:00:00,1 SUECO NEGRO Y MIEL 010ok,Efectivo,135000,3
1871,2025-04-14 00:00:00,1 BILLETERA DAMA CIERRE GRANDE CERON 173,Efectivo,80000,3
1872,2025-04-14 00:00:00,2 PORTA DOCUMENTO GRABADO CERON 300,Efectivo,40000,3
1873,2025-04-14 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,3
1874,2025-04-14 00:00:00,1 ARETES DCUERO 295,Efectivo,18000,3
1875,2025-04-15 00:00:00,1 CHAQUETAS PARA DAMA  185,Transferencia Bancaria,450000,3
1876,2025-04-15 00:00:00,1 CORREAS SEMIDELGADAS 428,Efectivo,25000,3
1877,2025-04-15 00:00:00,1 LLAVEROS CADENA 476,Efectivo,10000,3
1878,2025-04-15 00:00:00,1 BILLETERA EN TULA GABINO  374ok,Efectivo,28000,3
1879,2025-04-16 00:00:00,"1 SANDALIA PLAYERA TRES OROS,NEGRA Y DORADA X BEIGE Y NUDE 464ok",Efectivo,90000,3
1880,2025-04-16 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1881,2025-04-16 00:00:00,1 RIÑONERA GRANDE 150,Efectivo,55000,3
1882,2025-04-16 00:00:00,1 BILLETERA DCUERO 210,Efectivo,44000,3
1883,2025-04-16 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,16000,3
1884,2025-04-16 00:00:00,1 ZAPATILLA DE CORDON JORWILL NEGRA Y CAFE 478ok,Efectivo,130000,3
1885,2025-04-16 00:00:00,"1 BOTIN AZUL,NEGRO Y CAFE JORWILL  023ok",Efectivo,140000,3
1886,2025-04-16 00:00:00,1 BILLETERA DOBLE CIERRE ZAMEX 144,Efectivo,80000,3
1887,2025-04-16 00:00:00,1 MANOS LIBRES PEQUEÑO 391,Efectivo,35000,3
1888,2025-04-16 00:00:00,1 MONEDERAS PEQUEÑAS 421,Efectivo,5000,3
1889,2025-04-16 00:00:00,1 BOTA DE DAMA COLOR ARENA  345,Efectivo,150000,3
1890,2025-04-16 00:00:00,1 BILLETERA EN TULA GABINO  374ok,Efectivo,28000,3
1891,2025-04-16 00:00:00,1 LLAVEROS ARTESANALES 333,Efectivo,6000,3
1892,2025-04-19 00:00:00,1 CORREAS DE HOMBRE ANCHAS 430,Efectivo,30000,3
1893,2025-04-19 00:00:00,1 BILLETERAS DE MARCA 320,Efectivo,20000,3
1894,2025-04-19 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
1895,2025-04-19 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
1896,2025-04-19 00:00:00,1 MONEDERA RIVIERA REDONDA GRABADA 357,Efectivo,15000,3
1897,2025-04-21 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1898,2025-04-21 00:00:00,"1 BOTIN RESORTE MIEL, CARNAZA Y NEGRO 330ok",Efectivo,120000,3
1899,2025-04-21 00:00:00,1 BOTAS DE DOTACION MACHOS COLOR ARENA Y NEGRO 113,Efectivo,180000,3
1900,2025-04-21 00:00:00,1 BOLSO PEQUEÑO DPIEL CON CARGADERA GUAYU 474,Efectivo,140000,3
1901,2025-04-21 00:00:00,1 MARICONERAS 015,Efectivo,45000,3
1902,2025-04-21 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1903,2025-04-21 00:00:00,1 CROSS OVER CERON MEDIANO 203,Efectivo,90000,3
1904,2025-04-21 00:00:00,1 MANOS LIBRES PEQUEÑO 391,Efectivo,35000,3
1905,2025-04-21 00:00:00,1 BOTA CARNAZA GRIS NEGRA E IMBLUE CAMUFLADA  0980k,Efectivo,140000,3
1906,2025-04-21 00:00:00,1 ZAPATILLA NEGRA DATHANOS 204ok,Efectivo,155000,3
1907,2025-04-21 00:00:00,1 BOTIN LISA NEGRO ZELLEZ 141,Efectivo,100000,3
1908,2025-04-21 00:00:00,3 MONEDERAS BILLETE  423,Efectivo,60000,3
1909,2025-04-22 00:00:00,1 CHAQUETA DE HOMBRE 152,Transferencia Bancaria,450000,3
1910,2025-04-22 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1911,2025-04-22 00:00:00,1 BILLETERA  DPIEL HOMBRE PARA CABALLERO 405,Efectivo,48000,3
1912,2025-04-22 00:00:00,1 TARJETERO RIVIERA APLIQUE ABEJA 321,Efectivo,30000,3
1913,2025-04-22 00:00:00,1 MONEDERA  398,Efectivo,18000,3
1914,2025-04-23 00:00:00,1 FORCHE COLORES 225ok,Transferencia Bancaria,120000,3
1915,2025-04-23 00:00:00,1 SANDALIAS  SUELA CON BORDE  DCUERO 236,Transferencia Bancaria,110000,3
1916,2025-04-23 00:00:00,1 SANDALIA ROJA PLAYERA  415ok,Transferencia Bancaria,110000,3
1917,2025-04-23 00:00:00,"1 PLATAFORMA AZUL,NEGRA , BLANCA Y MIEL 276ok",Efectivo,120000,3
1918,2025-04-23 00:00:00,1 MONEDERA BIGOTES 122,Efectivo,15000,3
1919,2025-04-23 00:00:00,1 TARJETERO RIVIERA APLIQUE ABEJA 321,Efectivo,30000,3
1920,2025-04-23 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
1921,2025-04-24 00:00:00,1 BILLETERAS DE BROCHE PEQUEÑAS DPIEL 284,Efectivo,65000,3
1922,2025-04-24 00:00:00,1 LLAVEROS FLOR Y CORAZON 108,Efectivo,15000,3
1923,2025-04-24 00:00:00,2 PINTURA 110,Efectivo,12000,3
1924,2025-04-24 00:00:00,1 BILLETERA DE HOMBRE CERON455,Efectivo,40000,3
1925,2025-04-24 00:00:00,"1 PASTUSO MEDIANO NEGRO, MIEL Y CAFÉ355",Efectivo,70000,3
1926,2025-04-24 00:00:00,1 COMBO MONEDERA Y BILLETERA DE DAMA 16,Efectivo,72000,3
1927,2025-04-24 00:00:00,1 TENI ORO ROSA X NUDE Y CREMA 008ok,Efectivo,140000,3
1928,2025-04-24 00:00:00,1 BOTAS BRONCO CABALLERO 280,Efectivo,130000,3
1929,2025-04-24 00:00:00,1 BILLETERA RIVERA DAMA CUPCAKES 317,Efectivo,45000,3
1930,2025-04-25 00:00:00,1 TENI BLANCO X ROJO  Y AZUL 379ok,Efectivo,140000,3
1931,2025-04-25 00:00:00,1 BOTA MACHOS VERDE Y CAFE 118ok,Efectivo,170000,3
1932,2025-04-25 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1933,2025-04-25 00:00:00,1 MONEDERA RIVIERA DOBLE COMPARTIMIENTO GRABADA 352,Efectivo,16000,3
1934,2025-04-25 00:00:00,1  BILLETERA RIVIERA CON DIVISION Y COSTURA 378,Efectivo,35000,3
1935,2025-04-25 00:00:00,1 MOCASIN PLATAFORMA 032ok,Efectivo,120000,3
1936,2025-04-25 00:00:00,1 BOLSO PEQUEÑO DOBLE CIERRE ZAMEX 282,Efectivo,85000,3
1937,2025-04-26 00:00:00,1 BOTIN DATHANOS NEGRO Y AZUL 196ok,Efectivo,150000,3
1938,2025-04-26 00:00:00,1 TARJETERO RIVIERA APLIQUE ABEJA 321,Efectivo,30000,3
1939,2025-04-26 00:00:00,1 SANDALIA PLAYERA BEIGE Y BLANCA ZELLEX 153,Efectivo,150000,3
1940,2025-04-26 00:00:00,1 CORREA 3.0 048,Efectivo,28000,3
1941,2025-04-26 00:00:00,1 CORREA GUCCI CON PIEDRAS ANCHA 297,Efectivo,45000,3
1942,2025-04-26 00:00:00,2 BILLETERA  CON  CIERRE DE HOMBRE 457,Efectivo,90000,3
1943,2025-04-26 00:00:00,1 BILLETERA RIVIERA TARJETERO EXTRAIBLE 453,Efectivo,32000,3
1944,2025-04-26 00:00:00,1 BILLETERA DE HOMBRE BROCHE 291,Efectivo,20000,3
1945,2025-04-26 00:00:00,1 MONEDERA  398,Efectivo,18000,3
1946,2025-04-26 00:00:00,1 CORREA 3.0 048,Efectivo,28000,3
1947,2025-04-26 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
1948,2025-04-26 00:00:00,1 BOLSO CIERRES LATERALES 303,Efectivo,170000,3
1949,2025-04-26 00:00:00,1 LLAVEROS FLOR Y CORAZON 108,Efectivo,15000,3
1950,2025-04-26 00:00:00,1 SANDALIA PLANA PLATEADA PROMO 231,Efectivo,50000,3
1951,2025-04-26 00:00:00,1 MORRAL GRANDE EFREN 162,Efectivo,240000,3
1952,2025-04-26 00:00:00,1 BILLETERA DCUERO 210,Efectivo,55000,3
1953,2025-04-26 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1954,2025-04-26 00:00:00,"1 SANDALIA DCUERO MIEL,NEGRA Y CAFE 075ok",Efectivo,100000,3
1955,2025-04-26 00:00:00,1 SANDALIA DE CUERO  SUELA PLAYERA 258,Efectivo,100000,3
1956,2025-04-26 00:00:00,1 BILLETERA DAMA DPIEL TRES CUERPOS  439,Efectivo,85000,3
1957,2025-04-26 00:00:00,1 MOCASIN PLATAFORMA 032ok,Efectivo,120000,3
1958,2025-04-26 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
1959,2025-04-28 00:00:00,1 BILLETERA PEQUEÑA GRABADA CERON 214,Efectivo,50000,3
1960,2025-04-28 00:00:00,1 MONEDERA RIVIERA DOBLE COMPARTIMIENTO GRABADA 352,Efectivo,16000,3
1961,2025-04-28 00:00:00,1 BOTA MACHOS GRIS Y NEGRA 127,Efectivo,170000,3
1962,2025-04-28 00:00:00,1 SANDALIA PLAYERA BEIGE NEGRA Y BLANCA071ok,Efectivo,120000,3
1963,2025-04-28 00:00:00,1 CORREA TROQUELADA 331,Efectivo,30000,3
1964,2025-04-29 00:00:00,1 BILLETERA PEQUEÑA ZAMEX 449,Efectivo,50000,3
1965,2025-04-29 00:00:00,2 ZAPATO DE DESCANSO TIPO MOCASIN 141,Efectivo,180000,3
1966,2025-04-29 00:00:00,1 RIÑONERA SPORT COLORES SURTIDOS 338,Efectivo,45000,3
1967,2025-04-30 00:00:00,1 SANDALIA NEGRA DE TACON 099ok,Efectivo,135000,3
1968,2025-04-30 00:00:00,"1 TENI COSIDO WORKER NEGRO,MIEL,AZUL 469",Efectivo,140000,3
1969,2025-04-30 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
1970,2025-04-30 00:00:00,1 TARJETERO RIVIERA SENCILLO DOS BOLSILLOS 327,Efectivo,14000,3
1971,2025-04-30 00:00:00,1 MOCASIN CORDON DATHANOS AZUL X CAFE 263,Efectivo,140000,3
1972,2025-05-02 00:00:00,"1 TENI JORWILL NEGRO, AZUL Y MIEL 155ok",Efectivo,130000,3
1973,2025-05-02 00:00:00,1 RIÑONERA BOLSILLO CUADRADO146,Efectivo,60000,3
1974,2025-05-02 00:00:00,1 PISABILLETES RIVIERA EN TULA CON PORTADOCUMENTOS 402,Efectivo,25000,3
1975,2025-05-02 00:00:00,1 MORRAL GRANDE EFREN 162,Efectivo,240000,3
1976,2025-05-02 00:00:00,1 BOTIN MOÑO LATERAL 232ok,Efectivo,170000,3
1977,2025-05-02 00:00:00,1 BILLETERA CERON LIBELULA DOBLE CIERRE  461,Efectivo,70000,3
1978,2025-05-02 00:00:00,1 TENI DAMA BLANCO DCUERO 055,Efectivo,140000,3
1979,2025-05-02 00:00:00,1 BILLETERA DPIEL DAMA433,Efectivo,75000,3
1980,2025-05-02 00:00:00,1 RIÑONERA GRANDE 150,Efectivo,55000,3
1981,2025-05-02 00:00:00,1 CORREA DE CABALLERO  COLORES 070,Efectivo,35000,3
1982,2025-05-03 00:00:00,1 BOTA DATHANOS DE CORDON NEGRA Y MIEL485,Efectivo,165000,3
1983,2025-05-03 00:00:00,1 PISABILLETES LA RIVIERA EN CUERO NAPA 406,Efectivo,20000,3
1984,2025-05-03 00:00:00,1 ZAPATO VILMA ZELLEX 296ok,Efectivo,120000,3
1985,2025-05-03 00:00:00,1 ZAPATO TIPO TENI BRONCO AZUL 427,Efectivo,160000,3
1986,2025-05-03 00:00:00,1 BOTIN JORWILL NEGRO Y CAFÉ CON CIERRE 261ok,Efectivo,145000,3
1987,2025-05-03 00:00:00,"1 ZAPATILLA CUERO ENCERADO NEGRA,AZUL ,MIEL Y CAFÉ 179ok",Efectivo,110000,3
1988,2025-05-03 00:00:00,1 BILLETERA DE HOMBRE CUERO BRILLANTE 310,Efectivo,20000,3
1989,2025-05-03 00:00:00,1 LLAVEROS CADENA 476,Efectivo,10000,3
1990,2025-05-05 00:00:00,1 CHAQUETAS PARA DAMA  185,Efectivo,450000,3
1991,2025-05-05 00:00:00,1 MONEDERA  398,Efectivo,18000,3
1992,2025-05-05 00:00:00,1 ZAPATO DE DESCANSO TIPO MOCASIN 141,Efectivo,90000,3
1993,2025-05-05 00:00:00,1 BOLSO TIPO TULA GRABADO 058,Efectivo,130000,3
1994,2025-05-05 00:00:00,1 MORRAL OVALADO PEQUEÑO ZAMEX 104,Efectivo,160000,3
1995,2025-05-05 00:00:00,1 BOCA DE PESCADO DELIA BEIGE Y BLANCO 486,Efectivo,130000,3
1996,2025-05-05 00:00:00,1 BOTINES PROMO ZELLEX251,Efectivo,100000,3
1997,2025-05-05 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
1998,2025-05-05 00:00:00,"1 MOCASIN DAMA NEGRO,CAFÉ Y MIEL 019ok",Efectivo,90000,3
1999,2025-05-05 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2000,2025-05-06 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,140000,3
2001,2025-05-06 00:00:00,1 TULA DPIEL 403,Efectivo,105000,3
2002,2025-05-06 00:00:00,1 BILLETERA RIVERA DAMA CUPCAKES 317,Efectivo,45000,3
2003,2025-05-06 00:00:00,1 MONEDERAS DE DAMA 420,Efectivo,15000,3
2004,2025-05-06 00:00:00,1 MONEDERO DOBLE CIERRE CERON 468,Efectivo,15000,3
2005,2025-05-06 00:00:00,1 MONEDERA  398,Efectivo,18000,3
2006,2025-05-06 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2007,2025-05-06 00:00:00,1 SANDALIA PLAYERA BEIGE Y BLANCA ZELLEX 153,Efectivo,150000,3
2008,2025-05-06 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2009,2025-05-06 00:00:00,1 BILLETERA CORTA RIVIERA PUNTERA METAL 315,Efectivo,65000,3
2010,2025-05-06 00:00:00,3 ARETES DCUERO 295,Efectivo,54000,3
2011,2025-05-06 00:00:00,1 MONEDERA  TROQUELADA OBSEQUIO 082,Efectivo,1,3
2012,2025-05-07 00:00:00,1 RIÑONERA SPORT COLORES SURTIDOS 338,Efectivo,45000,3
2013,2025-05-07 00:00:00,1 MOCASIN PLATAFORMA 032ok,Efectivo,120000,3
2014,2025-05-07 00:00:00,1 MANOS LIBRES 3 CIERRES CERON 452,Efectivo,70000,3
2015,2025-05-07 00:00:00,5 MONEDERAS DE DAMA 420,Efectivo,75000,3
2016,2025-05-07 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2017,2025-05-07 00:00:00,1 CORREA SEMIDELGADA TROQUELADA 060,Efectivo,35000,3
2018,2025-05-07 00:00:00,2 MONEDERA BROCHE TROQUEL  451,Efectivo,14000,3
2019,2025-05-07 00:00:00,1 MONEDERA TROQUEL TIPO SOBRE 465,Efectivo,10000,3
2020,2025-05-08 00:00:00,1 MONEDERAS BILLETE  423,Efectivo,20000,3
2021,2025-05-08 00:00:00,2 MONEDERAS BILLETE  423,Efectivo,40000,3
2022,2025-05-08 00:00:00,1 MORRAL OBALADO GRANDE ZAMEX 188,Transferencia Bancaria,249500,3
2023,2025-05-08 00:00:00,1 SANDALIA PLAYERA BEIGE Y BLANCA ZELLEX 153,Efectivo,150000,3
2024,2025-05-08 00:00:00,1 FORCHE COLORES 225ok,Efectivo,120000,3
2025,2025-05-08 00:00:00,1 BOLSO  DPIEL CARGADERAS FIJAS EXTERNAS 074,Efectivo,170000,3
2026,2025-05-08 00:00:00,2 MONEDERA TROQUEL TIPO SOBRE 465,Efectivo,20000,3
2027,2025-05-08 00:00:00,3 LLAVERO DE TIRAS SENCILLO 182,Efectivo,15000,3
2028,2025-05-08 00:00:00,1 GUANTE PARA MOTO 259ok,Efectivo,75000,3
2029,2025-05-08 00:00:00,1 TENI DE DAMA BEIGE Y BLANCO X DORADO DCUERO  220,Efectivo,140000,3
2030,2025-05-08 00:00:00,1 SANDALIA PLAYERA BEIGE NEGRA Y BLANCA071ok,Efectivo,120000,3
2031,2025-05-08 00:00:00,2 MONEDERA  TROQUELADA OBSEQUIO 082,Efectivo,2,3
2032,2025-05-08 00:00:00,1 CORREA SEMIDELGADA TROQUELADA 060,Efectivo,35000,3
